global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
423	422	423	422	3	34194757	0	21856518	3855	77	89	NewsAndEventsGuy	Petersburg	4:18, 23 July 2011 (UTC)	::: Technically you are correct but in practice unfortunately not everyone pays as much attention to the tech definitions, and thru extensive and prolonged use - though initially technically wrong - an argument can be made that alternative meanings have already, or at least will become, considered synonymous by the dictionary publishers.   I left the text you objected to but added text from a NASA article that acknowledges the pervasive (wrong) use of global warming, and explains the correct distinction.  Hopefully that resolves i	 Terminology 
424	423	424	423	4	34194757	0	21856667	3855	89	77	Petersburg	NewsAndEventsGuy	6:47, 23 July 2011 (UTC)	:::: That's a good approach, thank	 Terminology 
425	215	425	215	-8	34194757	0	0	0	0	0	0	0	0	== Historical perspective ==	 Historical perspective 
426	425	426	425	0	34194757	0	21850628	3851	89	0	Petersburg	0	2:08, 19 July 2011 (UTC)	Is entirely missing from this article. After defining what ''climate change'' generally is, the article jumps into discussing the ''current'' climate change, neglecting to warn the reader or to give a historical context. Suggest a new section to give an overview of past changes to lead into the current on	 Historical perspective 
427	426	427	426	1	34194757	0	21850786	3851	90	89	OuroborosCobra	Petersburg	4:46, 19 July 2011 (UTC)	:What do you mean by &quot;warn the reader&quot;?	 Historical perspective 
428	427	428	427	2	34194757	0	21855053	3854	89	90	Petersburg	OuroborosCobra	3:53, 22 July 2011 (UTC)	::I mean that using the term ''climate change'' in a ''generic sense'' first is followed by a ''specific sense'' immediately without warning or without a couple of sentences that would bridge the ga	 Historical perspective 
429	428	429	428	3	34194757	0	21856520	3855	77	89	NewsAndEventsGuy	Petersburg	4:20, 23 July 2011 (UTC)	:::Assuming you're correct (I haven't looked) why complain here about such a small matter?  Just write a bit of glue if you think it will improve the article.  Assertions of fact of course need good citatio	 Historical perspective 
430	429	430	429	4	34194757	0	21856663	3855	89	77	Petersburg	NewsAndEventsGuy	6:43, 23 July 2011 (UTC)	:::: This is not a complaint but an observation. It is polite to bring up points on the talk page before editin	 Historical perspective 
431	430	431	430	5	34194757	0	21856672	3855	89	89	Petersburg	Petersburg	6:52, 23 July 2011 (UTC)	::::: It is not a simple matter to introduce this change since the jump occurs within Causes. It would require a new section, under which the current climate change can be discussed. This is now described more or less in Human influences within Cause	 Historical perspective 
432	431	432	431	6	34194757	0	21856708	3855	77	89	NewsAndEventsGuy	Petersburg	7:28, 23 July 2011 (UTC)	:::::: Oh. Good point, I apologize.  The [[greenhouse effect]] and [[greenhouse gas]] pages suffer a similar issue, where some contributions seem to be about the principles ''in general'' on ''any'' appropriate astronomical body, and other contributions drift to earth (maybe today or past).   Meanwhile, [[global warming]] talks a lot about ''climate change'' not just temperature rise.  So I take it back, you're quite right, it won't be simple to bring the most-read pages on this broad topic into a  consistent whole.  If you want to pursue it, perhaps one could make a list of the most read pages, their claimed focus (if any), their actual focus, and any proposed changes to the focus.  But its a big undertakin	 Historical perspective 
433	215	433	215	-8	34194757	0	0	0	0	0	0	0	0	== Outline structure ==	 Outline structure 
434	433	434	433	0	34194757	0	21783523	3804	-1	0	-1	0	11:43, 2 June 2011 (UTC)	I am reviving the thread in Archive 3, topic #40, and I am adding on some related comments that recently appeared on my talk page (and am moving here with permission of all parties).   <LF>   First the archived part    <LF>   If you like my tweaks in the first two paragraphs the third one still needs cleaning up. Seems like the examples given could be merged with paragraph 2, and distributed between internal and external forcing mechanisms. Also, seems like the phrasing and order of presentment should track with the phrasing and order in the more detailed subsection that follow. Anyone? NewsAndEventsGuy (talk)	 Outline structure 
435	434	435	434	2	34194757	0	-1	-1	-1	-1	-1	-1	-1	:Regarding that Your recent prior categorization of the first two paragraphs looks excellent, the internal versus external forcing subcategories quite suitable.   <LF>   :However, I don't think moving the examples to the first couple of sections would be appropriate:   <LF>	 Outline structure 
436	434	436	434	1	34194757	0	-1	-1	-1	-1	-1	-1	-1	::Images should best be relatively nearby their corresponding text. They are now in all cases, with little adjustments I just made. However, if the third section had its examples moved elsewhere, it'd have a bunch of stubby sections, and overall I think we'd run out of space for images. Technically one could have images sometimes on both sides, but I don't think that (and consequent uneven word wrapping) would look as good.   <LF>   ::Especially if assuming a new reader, some of the examples are relatively helpful to getting an idea of the kinds of physical evidence left behind, suitable for being in close proximity.   <LF>   ::The examples seem not always particularly linkable to a single cause (alone). Indeed, even just moving some of the examples to under a particular cause section could be misleading, since climate change has been influenced by multiple factors at once, even if one is relatively predominant than others depending on the historical period being considered.   <LF>	 Outline structure 
437	434	437	434	1	34194757	0	21783767	3804	-1	-1	-1	-1	15:47, 2 June 2011 (UTC)	:A weakness is perhaps the current &quot;see also&quot; section, as such is half trying to be a list of prior climate periods in part, yet imperfectly organized. Maybe that should be reorganized, perhaps with a new section created, albeit while avoiding duplicating too much of global warming, paleoclimatology, and geologic temperature record articles. Aside from that, though, personally I think this article's formatting is pretty decent right now. A hypothetical reader comes in, gets a general idea relatively quickly and efficiently, then moves on to one of the other articles more narrowly focused.   Sokavik (talk)	 Outline structure 
438	433	438	433	0	34194757	0	21852058	3852	46	0	Awickert	0	1:58, 20 July 2011 (UTC)	And now more recent comments imported from my talk page   <LF>   I noticed that you restructured a bunch of [[Climate change]]. However, in reading your version, I find it quite a bit more confusing and less to-the-point than the [http://en.wikipedia.org/w/index.php?title=Climate_change&amp;oldid=431925555 previous version]. In particular, some of the sentence constructions are hard to follow, the paragraphs towards the beginning of the article don't seem to relate so well to each other, and I'm confused as to the need for the &quot;internal&quot; and &quot;external&quot; forcing mechanisms, especially since for many of those that are under &quot;external&quot;, you have written that they should be under &quot;internal&quot;. I'm generally disinclined to do a wholesale revert without talking to the person who made those edits, but the article looks in fairly rough shape compared to where it was before (and please don't take the criticism the wrong way - I do want to know what you were trying to improve so we can see if we can find a better way to do that	 Outline structure 
439	438	439	438	1	34194757	0	21852495	3852	77	46	NewsAndEventsGuy	Awickert	9:15, 20 July 2011 (UTC)	:Thanks for the approach you've taken.  When I started I found the article to be in need of lots of help.  I'll try to answer your specific points.   <LF>   :Sentence structure... Actually I changed very little of the text except to add the part about internal/external.  Most of my edits were sorting out pre existing text.  If some sentence's structure is bad, please edit it!  Here are my edits, with a few improvements by P   <LF>   :*http://en.wikipedia.org/w/index.php?title=Climate_change&amp;action=historysubmit&amp;diff=432158612&amp;oldid=431925555   <LF>   :*http://en.wikipedia.org/w/index.php?title=Climate_change&amp;action=historysubmit&amp;diff=432347713&amp;oldid=432305679   <LF>   :*http://en.wikipedia.org/w/index.php?title=Climate_change&amp;action=historysubmit&amp;diff=432573843&amp;oldid=432365027   <LF>   :Outline... I appreciate your comments and encourage you to refrain from wholesale revert, since there's been a lot of subsequent edits and at least one other editor likes my structural re arrangement [[http://en.wikipedia.org/wiki/Talk:Climate_change/Archive_3#Causes_sub_section_lede]];  Its true I erroneously argued that &quot;volcanism&quot; should be internal, however I was unwittingly basing that on an incomplete definition of the climate system, one that simply listed &quot;lithosphere&quot; as part of the climate system.  It seems the lithospehere component is meant to refer to the surface, and volcanism is specifically defined by IPCC as being an external forcer.  I learned that in the talk page discussion in this article.  I appreciate the fact you read my text (thanks!) but I was dead wrong.   <LF>   :Paragraphs towards the beginning....  hard to comment, I don't know what you're referring to.  In general, anytime one attempts to sort something out, be it papers or misc hardware or text, at a midpoint in the project my experience is that the big pile slowly turns into well organized piles with the leftovers still a bit jumbled up... and the funny thing is the jumbled up small pile starts to stand out more, since its side by side with tidy organization.  So instead of just jumbling it all up once again to hide the disarray, you keep whittling away at the small pile of leftovers.  If there's some bizarrely located paragraph, please  help!   <LF>   :What I was trying to improve...  its been awhile.  If memory serves, I thought the prior articles arrangement of text about different forcing mechanisms to look a bit like the rock type &quot;conglomerate&quot;.  Lots of matrix, and hunks of different size and density in no particular order.  In the current comments on the talk page, someone complains that the article is emphasizing contemporary Earth-bound global warming.  Its my understanding the article is supposed to be about climate change on any planetary body in any geologic period.  If that is the focus, then that lends impetus for an organization based on internal or external forcing mechanisms ''in general''.   <LF>   :If you have specific ideas go for it, or just want to flag specific paragraphs that are a problem but aren't sure what to do about it (probably, neither am I since I left it that way) you can always start a section in the Talk page to call the attention of other editors working on this recently.   <LF>   :May I have your permission to move this entire subsection (including your comment) to the article's talk page?  Maybe there's a way to un-archive the thread I linked to early in this reply comment, and if so I'd add this the	 Outline structure 
