revision_id	section_name
81794386	financial effects
81794386	global warming in popular culture
81794386	greenhouse gases in the atmosphere
81794386	historical warming of the earth
81794386	impact on glaciers
81794386	miniature rock glaciers
81794386	mitigation
81794386	nomenclature
81794386	opening up of the northwest passage in summer
81794386	other
81794386	other related issues
81794386	polar ice-related links
81794386	possible compounding effects
81794386	pre-human global warming
81794386	pre-industrial global warming
81794386	predicted effects
81794386	references
81794386	relationship to global dimming
81794386	relationship to ozone depletion
81794386	see also
81794386	solar variation theory
81794386	spread of disease
81794920	abstract
81794920	alternative theories
81794920	biomass production
81794920	causes
81794920	climate models
81794920	dangerous global warming
81794920	destabilization of ocean currents
81794920	effects on ecosystems
81794920	environmental refugees
81794920	external links
81794920	financial effects
81794920	global warming in popular culture
81794920	greenhouse gases in the atmosphere
81794920	historical warming of the earth
81794920	impact on glaciers
81794920	miniature rock glaciers
81794920	mitigation
81794920	nomenclature
81794920	opening up of the northwest passage in summer
81794920	other
81794920	other related issues
81794920	polar ice-related links
81794920	possible compounding effects
81794920	pre-human global warming
81794920	pre-industrial global warming
81794920	predicted effects
81794920	references
81794920	relationship to global dimming
81794920	relationship to ozone depletion
81794920	see also
81794920	solar variation theory
81794920	spread of disease
81860422	abstract
81860422	historical warming of the earth
81860422	nomenclature
81860560	abstract
81860560	historical warming of the earth
81860560	nomenclature
81902919	nomenclature
81903817	nomenclature
81997669	nomenclature
82020764	other
82023243	other
82110665	abstract
82110665	alternative theories
82110665	biomass production
82110665	causes
82110665	climate models
82110665	dangerous global warming
82110665	destabilization of ocean currents
82110665	effects on ecosystems
82110665	environmental refugees
82110665	external links
82110665	financial effects
82110665	global warming in popular culture
82110665	greenhouse gases in the atmosphere
82110665	historical warming of the earth
82110665	impact on glaciers
82110665	miniature rock glaciers
82110665	mitigation
82110665	nomenclature
82110665	opening up of the northwest passage in summer
82110665	other
82110665	other related issues
82110665	polar ice-related links
82110665	possible compounding effects
82110665	pre-human global warming
82110665	pre-industrial global warming
82110665	predicted effects
82110665	references
82110665	relationship to global dimming
82110665	relationship to ozone depletion
82110665	see also
82110665	solar variation theory
82110665	spread of disease
82110710	abstract
82110710	alternative theories
82110710	biomass production
82110710	causes
82110710	climate models
82110710	dangerous global warming
82110710	destabilization of ocean currents
82110710	effects on ecosystems
82110710	environmental refugees
82110710	external links
82110710	financial effects
82110710	global warming in popular culture
82110710	greenhouse gases in the atmosphere
82110710	historical warming of the earth
82110710	impact on glaciers
82110710	miniature rock glaciers
82110710	mitigation
82110710	nomenclature
82110710	opening up of the northwest passage in summer
82110710	other
82110710	other related issues
82110710	polar ice-related links
82110710	possible compounding effects
82110710	pre-human global warming
82110710	pre-industrial global warming
82110710	predicted effects
82110710	references
82110710	relationship to global dimming
82110710	relationship to ozone depletion
82110710	see also
82110710	solar variation theory
82110710	spread of disease
82123512	other related issues
82205009	abstract
82205009	alternative theories
82205009	biomass production
82205009	causes
82205009	climate models
82205009	dangerous global warming
82205009	destabilization of ocean currents
82205009	effects on ecosystems
82205009	environmental refugees
82205009	external links
82205009	financial effects
82205009	global warming in popular culture
82205009	greenhouse gases in the atmosphere
82205009	historical warming of the earth
82205009	impact on glaciers
82205009	miniature rock glaciers
82205009	mitigation
82205009	nomenclature
82205009	opening up of the northwest passage in summer
82205009	other
82205009	other related issues
82205009	polar ice-related links
82205009	possible compounding effects
82205009	pre-human global warming
82205009	pre-industrial global warming
82205009	predicted effects
82205009	references
82205009	relationship to global dimming
82205009	relationship to ozone depletion
82205009	see also
82205009	solar variation theory
82205009	spread of disease
82205018	abstract
82205018	alternative theories
82205018	biomass production
82205018	causes
82205018	climate models
82205018	dangerous global warming
82205018	destabilization of ocean currents
82205018	effects on ecosystems
82205018	environmental refugees
82205018	external links
82205018	financial effects
82205018	global warming in popular culture
82205018	greenhouse gases in the atmosphere
82205018	historical warming of the earth
82205018	impact on glaciers
82205018	miniature rock glaciers
82205018	mitigation
82205018	nomenclature
82205018	opening up of the northwest passage in summer
82205018	other
82205018	other related issues
82205018	polar ice-related links
82205018	possible compounding effects
82205018	pre-human global warming
82205018	pre-industrial global warming
82205018	predicted effects
82205018	references
82205018	relationship to global dimming
82205018	relationship to ozone depletion
82205018	see also
82205018	solar variation theory
82205018	spread of disease
82208570	abstract
82209611	abstract
82326504	biomass production
82326504	destabilization of ocean currents
82326504	effects on ecosystems
82326504	environmental refugees
82326504	financial effects
82326504	impact on glaciers
82326504	miniature rock glaciers
82326504	opening up of the northwest passage in summer
82326504	predicted effects
82326504	solar variation theory
82326504	spread of disease
82326535	biomass production
82326535	destabilization of ocean currents
82326535	effects on ecosystems
82326535	environmental refugees
82326535	financial effects
82326535	impact on glaciers
82326535	miniature rock glaciers
82326535	opening up of the northwest passage in summer
