article_id	talk_id	thread_id	thread_title	comments	users	users_hindex	max_depth	tree_hindex	chains_num	chains_comments
25160837	25709810	41707	Unauthorized Publication section - death threats	14	4	1	6	2	1	4	{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'Guettarda'}{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen'}]}]}]}]}]}
25160837	25709810	41722	In order to be a better article, this still needs a rename	19	6	2	14	1	3	7	{user:'Adam.T.Historian', children: [{user:'Scjessey', children: [{user:'Psb777', children: [{user:'Dave souza'}]}{user:'Adam.T.Historian', children: [{user:'Psb777'}{user:'Scjessey', children: [{user:'Adam.T.Historian'}{user:'Adam.T.Historian', children: [{user:'Psb777'}{user:'Oren0', children: [{user:'ChrisO', children: [{user:'Adam.T.Historian', children: [{user:'Dave souza', children: [{user:'Adam.T.Historian', children: [{user:'Dave souza', children: [{user:'Adam.T.Historian', children: [{user:'ChrisO', children: [{user:'Adam.T.Historian'}]}]}]}]}]}]}]}]}]}]}]}]}]}
25160837	25709810	41742	Climategate/CRU Email Hack Controversy	9	7	2	6	2	0	1	{user:'7390r0g', children: [{user:'Psb777', children: [{user:'Dave souza', children: [{user:'ChrisO', children: [{user:'Tillman', children: [{user:'ChrisO'}]}]}]}]}]}
25160837	25709810	41752	Richard Somerville	5	3	2	4	1	0	0	{user:'Viriditas'}
25160837	25709810	41758	MIT	6	3	1	5	1	2	1	{user:'Dave souza', children: [{user:'Sphilbrick', children: [{user:'Scjessey', children: [{user:'Sphilbrick', children: [{user:'Sphilbrick'}{user:'Sphilbrick'}]}]}]}]}
25160837	25709810	41765	On nicknames	41	8	2	9	5	4	13	{user:'Guettarda', children: [{user:'Guettarda'}{user:'Jpat34721', children: [{user:'Prodego', children: [{user:'Scjessey', children: [{user:'Prodego', children: [{user:'Scjessey', children: [{user:'Prodego', children: [{user:'Guettarda'}]}]}]}]}{user:'Hipocrite'}{user:'Guettarda', children: [{user:'Prodego', children: [{user:'Guettarda', children: [{user:'Prodego', children: [{user:'Guettarda'}{user:'Wikidemon', children: [{user:'Guettarda'}]}]}]}]}]}{user:'Jpat34721', children: [{user:'Guettarda', children: [{user:'Jpat34721'}]}{user:'Guettarda', children: [{user:'Jpat34721'}]}]}]}]}{user:'Wikidemon', children: [{user:'Guettarda', children: [{user:'Wikidemon'}]}]}]}
25160837	25709810	41807	Two different issues here	16	5	1	7	3	1	1	{user:'Guettarda', children: [{user:'Arkon', children: [{user:'Guettarda'}{user:'Guettarda', children: [{user:'Wikidemon'}]}]}]}
25160837	25709810	41824	Why is this even an issue?	24	8	1	9	3	3	10	{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey'}]}{user:'Guettarda'}{user:'Jpat34721', children: [{user:'Guettarda', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey'}]}]}]}]}]}]}]}{user:'Arkon', children: [{user:'Scjessey'}{user:'Guettarda', children: [{user:'Arkon', children: [{user:'Guettarda', children: [{user:'Arkon', children: [{user:'Oren0', children: [{user:'Guettarda', children: [{user:'Oren0'}]}]}]}]}]}]}]}]}
25160837	25709810	41849	Cat among the pigeons	4	2	2	4	1	0	2	{user:'Guettarda', children: [{user:'Arkon', children: [{user:'Guettarda', children: [{user:'Arkon'}]}]}]}
25160837	25709810	41854	Removal of citations from lead	16	6	2	9	2	1	1	{user:'Heyitspeter', children: [{user:'Guettarda', children: [{user:'Nsaa', children: [{user:'Guettarda'}{user:'Scjessey', children: [{user:'Heyitspeter'}]}]}]}]}
25160837	25709810	41871	I found a reputable citation	19	7	2	9	3	0	0	{user:'Jpat34721'}
25160837	25709810	41891	The FactCheck formulation	3	2	1	2	1	0	0	{user:'Dave souza', children: [{user:'Dave souza'}]}
25160837	25735273	41895	POV edits in the lead (again)	11	4	1	9	1	1	5	{user:'Jpat34721', children: [{user:'Hipocrite', children: [{user:'Jpat34721', children: [{user:'Hipocrite', children: [{user:'Jpat34721', children: [{user:'Hipocrite'}{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Dave souza', children: [{user:'Jpat34721'}]}]}{user:'Scjessey'}]}]}]}]}]}]}
25160837	25735273	41908	AnomieBOT fail	7	4	1	5	2	0	0	{user:'Scjessey', children: [{user:'Sphilbrick', children: [{user:'NickCT', children: [{user:'Scjessey', children: [{user:'Scjessey'}]}]}]}]}
25160837	25735273	41916	Draft proposal for Jones e-mail of 16 Nov 1999	4	3	1	2	1	0	0	{user:'Dave souza', children: [{user:'Heyitspeter'}]}
25160837	25735273	41921	Full quote from email	13	4	1	6	3	0	0	{user:'Jpat34721'}
25160837	25735273	41935	RFC - removal of redundant Mann quote in this section	4	2	2	4	1	0	2	{user:'Jpat34721', children: [{user:'Dave souza', children: [{user:'Jpat34721', children: [{user:'Dave souza'}]}]}]}
25160837	25735273	41940	CSM article and IPCC AR4	3	2	1	1	1	0	0	{user:'Guettarda'}
25160837	25735273	41944	Passive-voice weaselling	7	7	1	4	2	0	0	{user:'ChrisO', children: [{user:'Oren0', children: [{user:'Hmoulding'}]}{user:'Jpat34721', children: [{user:'Short Brigade Harvester Boris', children: [{user:'Heyitspeter'}{user:'Guettarda'}]}]}]}
25160837	25735273	41952	New Canadian Reliable Source	11	7	2	6	2	0	0	{user:'Echofloripa', children: [{user:'Scjessey', children: [{user:'Dave souza'}]}{user:'Jpat34721', children: [{user:'Dave souza', children: [{user:'Scjessey', children: [{user:'Jpat34721'}]}{user:'Guettarda', children: [{user:'Scjessey', children: [{user:'Itsmejudith'}{user:'Nil Einne'}]}]}]}]}]}
25160837	25735273	41964	strawman in FactCheck paragraph in email intro	25	8	1	11	3	4	11	{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721'}]}{user:'Dave souza', children: [{user:'Jpat34721', children: [{user:'Dave souza', children: [{user:'Jpat34721', children: [{user:'Dave souza', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Sphilbrick'}]}{user:'Dave souza', children: [{user:'NickCT', children: [{user:'Jpat34721'}]}{user:'Ignignot'}{user:'-1'}{user:'Jpat34721'}]}{user:'NickCT', children: [{user:'Jpat34721'}]}]}]}]}]}]}]}]}{user:'TruthOutThere', children: [{user:'Dave souza', children: [{user:'NickCT', children: [{user:'Dave souza', children: [{user:'NickCT'}]}]}]}]}]}
25160837	25735273	41990	Total violation of [[WP:FORUM]]...	1	1	1	1	1	0	0	{user:'Scjessey'}
25160837	25735273	41992	Timeline v Timeline of the unauthorized publication	1	1	1	1	1	0	0	{user:'Jpat34721'}
25160837	25735273	41994	Inconsistency in # of documents	1	1	1	1	1	0	0	{user:'Jpat34721'}
25160837	25735273	41996	Corcoran	20	4	1	9	3	2	11	{user:'Scjessey', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen'}]}]}{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Scjessey', children: [{user:'Nsaa'}]}]}]}]}{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721'}]}{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen'}]}]}]}]}]}]}]}{user:'Jpat34721'}]}
25160837	25735273	42017	Offer in Compromise	25	7	2	9	4	3	7	{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Heyitspeter'}{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'KimDabelsteinPetersen', children: [{user:'Jpat34721'}]}]}]}]}]}{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Nsaa'}]}]}]}]}]}
25160837	25735273	42043	POV Flag	28	11	1	8	4	2	4	{user:'Ignignot', children: [{user:'NickCT', children: [{user:'Scjessey', children: [{user:'Nigelj'}]}]}{user:'Jpat34721', children: [{user:'Ignignot'}{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Magicjava'}]}]}]}]}]}]}]}
25160837	25735273	42072	POV issue list	22	7	2	6	3	2	3	{user:'Jpat34721', children: [{user:'Hipocrite', children: [{user:'Heyitspeter'}{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey'}]}]}]}{user:'Jpat34721'}]}{user:'Heyitspeter'}{user:'Magicjava', children: [{user:'Heyitspeter'}]}]}
25160837	25735273	42095	Major structural change	3	3	1	3	1	0	0	{user:'Itsmejudith', children: [{user:'Nigelj', children: [{user:'Sphilbrick'}]}]}
25160837	25735273	42099	Captious Introduction	24	8	2	9	4	5	8	{user:'Heathmoor', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Magicjava'}]}]}]}]}]}]}]}{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'-1'}{user:'-1', children: [{user:'Magicjava'}]}{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Jpat34721'}{user:'Jpat34721'}{user:'Magicjava', children: [{user:'Magicjava', children: [{user:'Hipocrite', children: [{user:'Heyitspeter'}]}]}{user:'Magicjava', children: [{user:'Magicjava'}]}]}]}]}]}]}]}
25160837	25735273	42124	Harry_Read_Me.txt	30	8	1	12	3	0	0	{user:'-1'}
25160837	25735273	42155	Rename redux	14	9	2	5	3	0	0	{user:'-1'}
25160837	25735273	42170	Compromise on &quot;Climategate&quot; in lead	44	12	1	13	4	4	7	{user:'Heyitspeter', children: [{user:'Hipocrite', children: [{user:'Heyitspeter', children: [{user:'Hipocrite'}]}{user:'87.244.196.122', children: [{user:'Dave souza'}]}]}{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Heyitspeter'}{user:'-1', children: [{user:'Scjessey', children: [{user:'Nigelj', children: [{user:'Scjessey', children: [{user:'-1', children: [{user:'Scjessey', children: [{user:'-1', children: [{user:'Jpat34721', children: [{user:'Scjessey', children: [{user:'Jpat34721'}]}]}]}]}]}]}]}]}]}]}]}]}
25160837	25735273	42215	Towards Consensus of Goals	17	7	1	3	2	0	0	{user:'-1'}
25160837	25735273	42233	Maybe something that could be used in a new section Leading up to the incident?	9	6	2	5	2	1	3	{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Nsaa', children: [{user:'Alan Liefting', children: [{user:'ChrisO'}]}]}]}{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza'}]}]}]}]}
25160837	25735273	42243	Misleading cite in section &quot;Naming of the incident&quot;	8	6	2	4	2	0	0	{user:'Cadae', children: [{user:'Magicjava'}{user:'Magicjava'}{user:'Jpat34721', children: [{user:'Scjessey'}]}{user:'Guettarda', children: [{user:'Jpat34721', children: [{user:'Dave souza'}]}]}]}
25160837	25735273	42252	Trenberth email	5	3	2	5	1	0	2	{user:'Jpat34721', children: [{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza'}]}]}]}]}
25160837	25735273	42258	Semi?	8	5	2	7	1	1	3	{user:'William M. Connolley', children: [{user:'Dave souza', children: [{user:'Nil Einne', children: [{user:'Dave souza', children: [{user:'ChrisO', children: [{user:'Short Brigade Harvester Boris', children: [{user:'ChrisO'}]}]}{user:'Nil Einne'}]}]}]}]}
25160837	25735273	42267	The second half of the lede	5	3	2	4	1	1	1	{user:'Nigelj', children: [{user:'Jpat34721', children: [{user:'Dave souza'}{user:'Nigelj', children: [{user:'Dave souza'}]}]}]}
25160837	25735273	42273	New news at last!	13	6	1	7	3	2	4	{user:'ChrisO', children: [{user:'Guettarda', children: [{user:'ChrisO'}{user:'ChrisO'}]}{user:'Guettarda', children: [{user:'Ignignot', children: [{user:'ChrisO', children: [{user:'Sphilbrick', children: [{user:'ChrisO', children: [{user:'Gunnanmon'}]}]}]}{user:'Guettarda', children: [{user:'Ignignot'}]}]}]}]}
25160837	25735273	42287	Inhofe	18	7	1	18	1	4	9	{user:'Wikidemon', children: [{user:'Jpat34721', children: [{user:'87.244.196.122', children: [{user:'Jpat34721', children: [{user:'Short Brigade Harvester Boris', children: [{user:'Jpat34721', children: [{user:'Guettarda', children: [{user:'Jpat34721', children: [{user:'Guettarda', children: [{user:'Wikidemon', children: [{user:'Guettarda', children: [{user:'Wikidemon', children: [{user:'Guettarda', children: [{user:'Wikidemon', children: [{user:'Guettarda', children: [{user:'Nigelj', children: [{user:'Wikidemon', children: [{user:'Scjessey'}]}]}]}]}]}]}]}]}]}]}]}]}]}]}]}]}]}
25160837	25735273	42306	Nature; Climate e-mails: man's mark is clear in thermometer record	12	5	1	8	2	3	3	{user:'William M. Connolley', children: [{user:'Dave souza'}{user:'Nsaa', children: [{user:'Dave souza', children: [{user:'Nsaa', children: [{user:'Guettarda'}]}{user:'Nsaa', children: [{user:'Dave souza', children: [{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Nsaa'}]}]}]}]}]}]}]}
25160837	25735273	42319	Italics in the lead?	6	2	0	6	1	1	2	{user:'Oren0', children: [{user:'Guettarda', children: [{user:'Oren0', children: [{user:'Guettarda', children: [{user:'Guettarda', children: [{user:'Oren0'}]}]}]}]}]}
25160837	25735273	42326	Plan to make a minor edit to lede	7	6	1	2	1	0	0	{user:'Sphilbrick'}
25160837	25911801	42334	Who are &quot;sceptics of anthropogenic climate change&quot;?	12	8	1	4	2	0	0	{user:'87.244.196.122', children: [{user:'Dave souza'}]}
25160837	25911801	42348	New edit to the lead is problematic.	19	11	2	10	2	0	1	{user:'Hipocrite', children: [{user:'Sirwells'}{user:'Nigelj'}{user:'KimDabelsteinPetersen', children: [{user:'Nigelj', children: [{user:'Dave souza', children: [{user:'KimDabelsteinPetersen', children: [{user:'-1'}{user:'-1'}{user:'Scjessey', children: [{user:'Guettarda', children: [{user:'Heyitspeter'}{user:'Guettarda', children: [{user:'2over0', children: [{user:'Guettarda'}]}]}]}]}]}]}]}]}]}
25160837	25911801	42368	Zorita's Reaction	12	9	2	5	3	0	0	{user:'Sirwells', children: [{user:'William M. Connolley', children: [{user:'Oren0'}]}{user:'Sphilbrick', children: [{user:'William M. Connolley', children: [{user:'NickCT'}]}]}]}
25160837	25911801	42381	NASA NCDC GISS &quot;Climategate&quot; ?	18	7	2	16	1	5	6	{user:'87.244.196.122', children: [{user:'Scjessey', children: [{user:'Marknutley', children: [{user:'Scjessey', children: [{user:'87.244.196.122', children: [{user:'Echofloripa', children: [{user:'Dave souza', children: [{user:'Echofloripa', children: [{user:'Guettarda', children: [{user:'Marknutley', children: [{user:'Scjessey', children: [{user:'Marknutley', children: [{user:'Scjessey', children: [{user:'Marknutley', children: [{user:'Scjessey', children: [{user:'Guettarda'}]}{user:'Guettarda'}{user:'Wikispan'}]}]}]}]}]}]}]}]}]}]}]}]}]}]}
25160837	25911801	42400	Climategate Analysis by John P. Costella	5	4	1	3	2	0	0	{user:'Simon Kidd', children: [{user:'Wikispan', children: [{user:'ChrisO'}]}{user:'Guettarda'}]}
25160837	25911801	42406	Discussion to shut out dissenters	7	4	1	7	1	2	2	{user:'83.86.0.82', children: [{user:'Dave souza', children: [{user:'Ignignot', children: [{user:'Dave souza', children: [{user:'83.86.0.82', children: [{user:'Dave souza', children: [{user:'Nil Einne'}]}]}]}]}]}]}
25160837	25911801	42414	Emails	2	2	1	2	1	0	0	{user:'Plain jack', children: [{user:'Dave souza'}]}
25160837	25911801	42417	See also expansion	10	5	2	7	2	0	1	{user:'Smallman12q', children: [{user:'Scjessey', children: [{user:'87.244.196.122', children: [{user:'ChrisO', children: [{user:'Scjessey', children: [{user:'Smallman12q', children: [{user:'Scjessey'}]}]}]}]}]}]}
25160837	25911801	42428	New info on the Climategate data-release timeline	10	7	2	4	3	0	1	{user:'Tillman', children: [{user:'Scjessey'}{user:'Guettarda', children: [{user:'Dave souza'}]}{user:'Alan Liefting', children: [{user:'Nsaa', children: [{user:'Dave souza'}]}]}{user:'ChrisO', children: [{user:'Nsaa', children: [{user:'ChrisO'}]}]}]}
25160837	25911801	42439	Timeline from Finnish state television - YLE	2	2	1	1	1	0	0	{user:'Nsaa'}
25160837	25911801	42442	Can you spell out what's at issue here, please	2	2	1	2	1	0	0	{user:'Itsmejudith', children: [{user:'Tillman'}]}
25160837	25911801	42445	A number of scientists have said...	7	4	1	4	2	1	2	{user:'Nigelj', children: [{user:'Dave souza', children: [{user:'Nigelj', children: [{user:'Itsmejudith'}]}]}{user:'Heyitspeter', children: [{user:'Nigelj'}]}]}
25160837	25911801	42453	Raw data	17	4	1	10	3	0	8	{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza', children: [{user:'Magicjava', children: [{user:'Dave souza'}]}]}]}]}]}]}]}]}]}
25160837	25911801	42471	WHTM (ABC news) Article about Penn State Investigation	16	11	2	9	2	2	3	{user:'Echofloripa', children: [{user:'Scjessey'}{user:'The Four Deuces'}{user:'Nigelj', children: [{user:'Echofloripa', children: [{user:'Marknutley', children: [{user:'Scjessey', children: [{user:'Ignignot', children: [{user:'Scjessey', children: [{user:'ChrisO', children: [{user:'Nil Einne'}]}]}]}]}]}]}]}{user:'Q Science', children: [{user:'NickCT', children: [{user:'Sirwells', children: [{user:'Scjessey', children: [{user:'Sirwells'}]}]}]}]}]}
25160837	25911801	42488	New sub-section for &quot;Reactions to the Incident&quot;	8	5	1	5	2	1	2	{user:'Heyitspeter', children: [{user:'Dave souza', children: [{user:'Heyitspeter'}]}{user:'Scjessey', children: [{user:'Heyitspeter', children: [{user:'Sirwells', children: [{user:'Dave souza'}]}]}]}]}
25160837	25911801	42497	Add this sentence to [#Other_responses]	29	8	1	15	2	7	11	{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Guettarda', children: [{user:'Nsaa', children: [{user:'Guettarda'}{user:'Guettarda', children: [{user:'Nil Einne'}]}]}]}{user:'Nsaa', children: [{user:'Scjessey'}{user:'Nil Einne'}{user:'Nsaa', children: [{user:'Scjessey', children: [{user:'Nil Einne', children: [{user:'Nil Einne'}]}{user:'Femmina', children: [{user:'Scjessey'}{user:'ChrisO', children: [{user:'Arzel', children: [{user:'Guettarda', children: [{user:'Arzel', children: [{user:'Guettarda', children: [{user:'Arzel', children: [{user:'Nil Einne'}]}]}]}]}]}{user:'Femmina', children: [{user:'Nil Einne'}]}]}]}]}]}]}]}]}]}{user:'A Quest For Knowledge', children: [{user:'Guettarda'}]}]}
25160837	25911801	42527	Suggestion for improving NPOV	8	7	1	7	1	0	0	{user:'Sirwells', children: [{user:'Oren0', children: [{user:'Heyitspeter'}{user:'Scjessey', children: [{user:'Dave souza', children: [{user:'Itsmejudith', children: [{user:'Sirwells', children: [{user:'88.109.170.186'}]}]}]}]}]}]}
